+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-05 09:57:42,457 [37595.30288410187] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:42,457 [37595.30288410187] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:42,549 [37595.39481139183] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:42,549 [37595.39481139183] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:42,549 [37595.39481139183] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:42,626 [37595.471433877945] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:42,627 [37595.47245025635] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:42,638 [37595.48334264755] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:42,741 [37595.58611321449] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:43,642 [37596.487740278244] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:43,642 [37596.487740278244] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:43,736 [37596.581246614456] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:43,736 [37596.581246614456] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:43,736 [37596.581246614456] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:43,745 [37596.590851545334] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:43,745 [37596.590851545334] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:43,814 [37596.65973329544] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:43,862 [37596.70704984665] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:44,827 [37597.67380976677] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:44,828 [37597.67380976677] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:44,865 [37597.7103934288] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:44,865 [37597.7103934288] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:44,919 [37597.76458477974] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:44,921 [37597.766115903854] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:44,921 [37597.766115903854] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:44,983 [37597.82823467255] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:44,998 [37597.84391975403] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:45,803 [37598.64872097969] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:57:45,803 [37598.64872097969] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:57:45,807 [37598.652138233185] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:45,873 [37598.718873262405] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:45,968 [37598.813190698624] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:46,010 [37598.85586261749] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:46,023 [37598.86889672279] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:46,014 [37598.86889672279] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:46,023 [37598.86889672279] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:46,126 [37598.97158241272] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:46,128 [37598.97359728813] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:46,128 [37598.97359728813] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:46,155 [37599.000849723816] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:46,208 [37599.05376267433] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:57:46,208 [37599.05376267433] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:57:46,215 [37599.06089377403] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:46,628 [37599.47391819954] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:57:46,641 [37599.48632860184] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:46,750 [37599.59566116333] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:47,159 [37600.00448226929] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:47,159 [37600.00448226929] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:47,218 [37600.06308746338] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:47,218 [37600.06308746338] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:47,284 [37600.129147052765] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:47,303 [37600.14858055115] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:47,303 [37600.14858055115] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:47,303 [37600.14858055115] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:47,378 [37600.22390604019] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:48,292 [37601.1369972229] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:48,294 [37601.139043331146] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:48,395 [37601.24146986008] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:48,396 [37601.24146986008] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:48,418 [37601.263714551926] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:48,489 [37601.33453798294] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:48,493 [37601.33855819702] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:48,493 [37601.33855819702] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:48,577 [37601.42223620415] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:49,421 [37602.26618003845] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:49,421 [37602.26618003845] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:49,548 [37602.39330768585] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:49,579 [37602.42415904999] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:49,579 [37602.42415904999] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:49,665 [37602.51093959808] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:49,666 [37602.511879205704] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:49,666 [37602.511879205704] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:49,746 [37602.59175157547] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:50,560 [37603.405921936035] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:50,560 [37603.405921936035] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:50,681 [37603.526163101196] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:50,754 [37603.59942436218] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:50,754 [37603.59942436218] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:50,839 [37603.6849565506] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:50,839 [37603.6849565506] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:50,839 [37603.6849565506] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:50,930 [37603.77509975433] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:50,970 [37603.81595349312] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:51,070 [37603.91556954384] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:51,694 [37604.539031267166] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:51,694 [37604.539031267166] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:51,757 [37604.6022233963] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:57:51,757 [37604.6022233963] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:57:51,757 [37604.6022233963] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:51,812 [37604.665142297745] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:51,938 [37604.7831158638] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:51,938 [37604.7831158638] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:52,031 [37604.87606596947] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:52,031 [37604.87606596947] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:52,031 [37604.87606596947] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:52,264 [37605.109178066254] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:57:52,264 [37605.109178066254] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:57:52,295 [37605.14068818092] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:52,763 [37605.60797429085] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:57:52,778 [37605.623713970184] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:52,821 [37605.66664361954] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:52,843 [37605.6880273819] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:52,874 [37605.719512701035] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:52,986 [37605.83117747307] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:53,297 [37606.14273262024] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:53,297 [37606.14273262024] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:53,396 [37606.241854429245] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:53,397 [37606.242580890656] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:53,398 [37606.243362903595] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:53,804 [37606.649859428406] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:53,992 [37606.83737897873] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:53,993 [37606.83896613121] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:54,137 [37606.982412576675] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:54,806 [37607.65189361572] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:54,806 [37607.65189361572] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:54,885 [37607.730426073074] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:54,885 [37607.730426073074] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:54,885 [37607.730426073074] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:54,980 [37607.82521867752] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:55,139 [37607.98468208313] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:55,141 [37607.98669695854] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:55,278 [37608.123603105545] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:55,990 [37608.83500671387] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:55,990 [37608.83500671387] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:56,100 [37608.945308446884] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:56,109 [37608.954917669296] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:56,110 [37608.95596694946] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:56,110 [37608.95596694946] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:56,190 [37609.034992694855] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:56,208 [37609.05357861519] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:56,289 [37609.134879112244] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:56,291 [37609.1361477375] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:56,414 [37609.259091854095] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:57,210 [37610.05580496788] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:57,210 [37610.05580496788] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:57,306 [37610.15105676651] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:57,306 [37610.15105676651] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:57,306 [37610.15105676651] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:57,390 [37610.235728263855] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:57,416 [37610.26163768768] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:57,418 [37610.26368904114] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:57,563 [37610.40802550316] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:57,893 [37610.738273620605] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:57:57,895 [37610.74028968811] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:57:57,897 [37610.742305755615] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:58,308 [37611.15395760536] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:57:58,308 [37611.15395760536] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:57:58,393 [37611.238639354706] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:58,393 [37611.238639354706] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:58,478 [37611.323713064194] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:58,481 [37611.326138973236] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:58,481 [37611.326138973236] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:58,565 [37611.41012907028] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:57:58,566 [37611.411368608475] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:57:58,569 [37611.41453027725] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:58,693 [37611.53809261322] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:57:58,918 [37611.763567209244] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:57:58,925 [37611.77957344055] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:57:59,022 [37611.867377758026] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=e47f2ce3-6afb-471f-9a2a-884156aadea8&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:57:59,572 [37612.41747570038] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:57:59,572 [37612.41747570038] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
