+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-05 09:41:19,620 [36612.46589946747] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:19,620 [36612.46589946747] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:19,712 [36612.557077884674] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:19,733 [36612.578332901] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:41:19,744 [36612.59075379372] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:41:19,785 [36612.63060069084] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:19,787 [36612.632614851] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:19,910 [36612.75512957573] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:20,212 [36613.05771923065] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:41:20,217 [36613.06283211708] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:20,302 [36613.14730644226] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:20,713 [36613.55866265297] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:20,713 [36613.55866265297] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:20,804 [36613.64971995354] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:20,804 [36613.64971995354] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:20,804 [36613.64971995354] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:20,804 [36613.64971995354] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:20,888 [36613.73356437683] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:20,917 [36613.762830495834] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:20,918 [36613.76337814331] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:20,918 [36613.76337814331] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:21,029 [36613.87399196625] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:21,925 [36614.77006101608] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:21,925 [36614.77006101608] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:22,019 [36614.86468243599] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:22,022 [36614.8676841259] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:22,022 [36614.8676841259] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:22,032 [36614.877435684204] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:22,032 [36614.877435684204] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:22,121 [36614.96646499634] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:22,153 [36614.99863624573] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:23,125 [36615.970136880875] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:23,125 [36615.970136880875] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:23,158 [36616.003648519516] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:23,159 [36616.00421476364] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:23,228 [36616.07325029373] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:23,228 [36616.07325029373] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:23,228 [36616.07325029373] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:23,279 [36616.12490296364] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:23,322 [36616.167217731476] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:24,281 [36617.1267414093] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:24,283 [36617.12874817848] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:24,324 [36617.16949534416] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:24,325 [36617.170501708984] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:24,408 [36617.25396108627] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:24,408 [36617.25951910019] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:24,414 [36617.25951910019] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:24,462 [36617.30740880966] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:24,517 [36617.3626666069] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:25,323 [36618.1684551239] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:41:25,325 [36618.17047429085] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:41:25,328 [36618.175312042236] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:25,465 [36618.31079149246] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:25,467 [36618.31280374527] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:25,520 [36618.365329265594] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:25,520 [36618.365329265594] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:25,580 [36618.42538738251] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:25,612 [36618.457203149796] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:25,612 [36618.457203149796] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:25,612 [36618.457203149796] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:25,667 [36618.5122730732] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:41:25,668 [36618.513281822205] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:41:25,711 [36618.556345939636] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:25,897 [36618.74223804474] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:26,005 [36618.8508746624] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:26,132 [36618.97795653343] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:41:26,148 [36618.99391698837] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:26,259 [36619.10474419594] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:26,586 [36619.43178796768] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:26,586 [36619.43178796768] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:26,703 [36619.54888367653] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:26,719 [36619.564606666565] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:26,719 [36619.564606666565] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:26,816 [36619.66114163399] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:26,816 [36619.66114163399] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:26,816 [36619.66114163399] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:26,909 [36619.754818439484] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:27,717 [36620.56201529503] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:27,719 [36620.564106464386] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:27,851 [36620.696497917175] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:27,920 [36620.76564145088] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:27,920 [36620.76564145088] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:28,022 [36620.867783784866] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:28,025 [36620.870023965836] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:28,025 [36620.870023965836] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:28,116 [36620.96114850044] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:28,854 [36621.69914770126] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:28,855 [36621.7009305954] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:28,973 [36621.81880760193] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:29,120 [36621.96513581276] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:29,120 [36621.96513581276] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:29,210 [36622.0550134182] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:29,210 [36622.0550134182] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:29,210 [36622.0550134182] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:29,304 [36622.14989089966] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:29,981 [36622.82606959343] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:29,981 [36622.82606959343] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:30,132 [36622.97740292549] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:30,315 [36623.159986019135] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:30,315 [36623.159986019135] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:30,432 [36623.27783203125] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:30,432 [36623.27783203125] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:30,432 [36623.27783203125] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:30,532 [36623.37784576416] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:31,090 [36623.93515753746] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:31,135 [36623.980075120926] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:31,146 [36623.99186182022] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:31,201 [36624.04605984688] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:31,282 [36624.12731742859] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:31,284 [36624.12933444977] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 09:41:31,284 [36624.12933444977] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 09:41:31,284 [36624.12933444977] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:31,534 [36624.3795773983] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:31,534 [36624.3795773983] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:31,635 [36624.48009085655] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:31,635 [36624.48009085655] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:31,635 [36624.48009085655] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:31,653 [36624.498141527176] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 09:41:31,653 [36624.498141527176] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 09:41:31,730 [36624.57572031021] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:32,285 [36625.13027262688] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 09:41:32,321 [36625.166142463684] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:32,332 [36625.177955150604] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:32,340 [36625.185522556305] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:32,431 [36625.276094675064] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:32,462 [36625.30734872818] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:32,735 [36625.58084464073] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:32,736 [36625.581886291504] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:32,906 [36625.75121617317] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:32,906 [36625.75121617317] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:32,906 [36625.75121617317] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:33,009 [36625.854290008545] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:33,472 [36626.317957639694] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:33,472 [36626.317957639694] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:33,594 [36626.43951821327] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:34,011 [36626.85696387291] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:34,011 [36626.85696387291] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:34,124 [36626.96906208992] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:34,127 [36626.97211647034] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:34,127 [36626.97211647034] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:34,216 [36627.06126713753] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:34,601 [36627.44667339325] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:34,601 [36627.44667339325] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:34,749 [36627.59412741661] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:35,222 [36628.06794691086] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:35,236 [36628.0812330246] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:35,338 [36628.1838452816] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:35,338 [36628.1838452816] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:35,338 [36628.1838452816] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:35,439 [36628.28451371193] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:35,763 [36628.608952999115] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 09:41:35,766 [36628.61098575592] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 09:41:35,900 [36628.745956897736] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 09:41:36,237 [36629.08252501488] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:36,335 [36629.18010926247] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:36,445 [36629.29043507576] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:36,445 [36629.29043507576] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 09:41:36,545 [36629.39068651199] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=b1ab7823-4234-4a41-b605-ce0aa29addce&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 09:41:36,545 [36629.39068651199] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 09:41:36,545 [36629.39068651199] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
