+2025-10-06 20:50:24,967 [0.00402069091796875] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-06 20:55:27,935 [302.9720516204834] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:27,935 [302.9720516204834] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:28,039 [303.0767493247986] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:28,070 [303.10759115219116] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:28,070 [303.10759115219116] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:28,316 [303.35373306274414] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:28,388 [303.42547583580017] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:28,512 [303.5498502254486] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:29,042 [304.07942152023315] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:29,042 [304.07942152023315] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:29,228 [304.2653052806854] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:29,229 [304.2663359642029] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:29,229 [304.2663359642029] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:29,324 [304.3618052005768] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:29,325 [304.3625297546387] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:29,326 [304.36353397369385] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:29,541 [304.5786199569702] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:29,963 [305.000061750412] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:55:29,964 [305.00106263160706] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:55:29,964 [305.00106263160706] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:30,336 [305.37395191192627] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:30,336 [305.37395191192627] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:30,376 [305.41373682022095] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:55:30,376 [305.41373682022095] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:55:30,440 [305.4777364730835] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:30,440 [305.4777364730835] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:30,440 [305.4777364730835] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:30,543 [305.5803520679474] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:30,543 [305.5803520679474] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:30,546 [305.5837323665619] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:30,746 [305.7836232185364] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:30,824 [305.86159324645996] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:55:30,839 [305.87651801109314] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:30,973 [306.01080536842346] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:31,562 [306.5990238189697] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:31,562 [306.5990238189697] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:31,676 [306.71378898620605] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:31,678 [306.71582865715027] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:31,678 [306.71582865715027] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:31,755 [306.7926287651062] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:31,756 [306.793744802475] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:31,788 [306.8255648612976] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:31,932 [306.9692039489746] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:32,790 [307.82698464393616] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:32,790 [307.82698464393616] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:32,897 [307.93485832214355] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:32,906 [307.9434542655945] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:32,906 [307.9434542655945] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:32,942 [307.97917437553406] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:32,942 [307.97917437553406] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:33,005 [308.04227328300476] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:33,148 [308.18508410453796] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:33,518 [308.5559010505676] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:33,631 [308.66801047325134] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:34,017 [309.05430459976196] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:34,017 [309.05430459976196] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:34,119 [309.1567966938019] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:34,119 [309.1567966938019] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:34,119 [309.1567966938019] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:34,149 [309.18680787086487] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:34,149 [309.18680787086487] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:34,226 [309.26364302635193] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:34,331 [309.3687934875488] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:35,229 [310.266060590744] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:35,229 [310.266060590744] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:35,333 [310.37007331848145] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:35,333 [310.37007331848145] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:35,336 [310.3736209869385] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:35,340 [310.3774299621582] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:35,340 [310.3774299621582] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:35,448 [310.48567390441895] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:35,531 [310.5683825016022] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:35,998 [311.036315202713] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:55:35,999 [311.036315202713] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:55:35,999 [311.036315202713] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:36,451 [311.4881684780121] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:36,451 [311.4881684780121] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:36,466 [311.5037450790405] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:55:36,466 [311.5037450790405] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:55:36,539 [311.57606506347656] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:36,539 [311.57606506347656] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:36,553 [311.59062147140503] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:36,553 [311.59062147140503] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:36,553 [311.59062147140503] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:36,666 [311.7038450241089] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:36,716 [311.7536928653717] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:36,945 [311.98252987861633] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:55:36,959 [311.9961006641388] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:37,088 [312.1257495880127] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:37,668 [312.70518040657043] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:37,668 [312.70518040657043] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:37,722 [312.75953555107117] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:37,722 [312.75953555107117] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:37,770 [312.80790424346924] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:37,771 [312.80891156196594] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:37,771 [312.80891156196594] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:37,870 [312.9079146385193] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:37,906 [312.94357776641846] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:38,636 [313.6738021373749] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:38,757 [313.79430770874023] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:38,872 [313.90934801101685] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:38,872 [313.9098536968231] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:38,908 [313.9456355571747] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:38,908 [313.9456355571747] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:38,975 [314.0121672153473] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:38,975 [314.0121672153473] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:38,975 [314.0121672153473] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:39,097 [314.13417291641235] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:39,097 [314.13417291641235] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:40,098 [315.135701417923] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:40,098 [315.1362190246582] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:40,098 [315.1362190246582] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:40,099 [315.1362190246582] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:40,200 [315.2370038032532] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:40,200 [315.2370038032532] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:40,200 [315.2370038032532] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:40,298 [315.3358225822449] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:40,306 [315.34357476234436] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:41,306 [316.34385228157043] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:41,306 [316.34385228157043] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:41,308 [316.3458902835846] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:41,308 [316.3458902835846] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:41,422 [316.45900201797485] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:41,427 [316.4641418457031] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:41,427 [316.4641418457031] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:41,540 [316.57732009887695] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:41,551 [316.58809995651245] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:42,098 [317.135555267334] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:55:42,098 [317.135555267334] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:55:42,098 [317.135555267334] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:42,543 [317.58054995536804] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:42,543 [317.58054995536804] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:42,555 [317.5923798084259] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:42,555 [317.5923798084259] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:42,663 [317.6999933719635] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:42,663 [317.6999933719635] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:42,663 [317.6999933719635] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:42,748 [317.785409450531] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:42,764 [317.8019473552704] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:42,849 [317.88616490364075] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:55:42,849 [317.88616490364075] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:55:43,281 [318.31867933273315] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:55:43,288 [318.32506823539734] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:43,397 [318.4348657131195] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:43,752 [318.7894253730774] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:43,752 [318.7899308204651] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:43,773 [318.8111689090729] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:43,774 [318.8111689090729] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:43,774 [318.81267976760864] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:43,898 [318.93541979789734] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:43,898 [318.93541979789734] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:43,898 [318.93541979789734] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:43,916 [318.95312237739563] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:43,948 [318.9858343601227] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:55:44,014 [319.05103874206543] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:44,950 [319.9869775772095] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:55:44,951 [319.98798632621765] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:55:45,015 [320.0525538921356] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:45,015 [320.0525538921356] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:55:45,112 [320.1490421295166] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:55:45,112 [320.1490421295166] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:55:45,112 [320.1490421295166] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
